"","location","elevation","elev_units","coords.x1","coords.x2","optional"
"54","330-NW",300,"meters",-110.962219,57.668617,TRUE
"55","3-NW",214,"meters",-111.849083,59.94268,TRUE
"56","600-NW",479,"meters",-112.548492,56.176391,TRUE
"57","791-NW",575,"meters",-112.233109,55.034576,TRUE
"58","857-NW",595,"meters",-111.759758,54.640964,TRUE
"59","991-NW",613,"meters",-111.167091,53.823879,TRUE
"60","236-NW",220,"meters",-112.436066,58.374332,TRUE
"61","330-NW",300,"meters",-110.962219,57.668617,TRUE
"62","3-NW",214,"meters",-111.849083,59.94268,TRUE
"63","600-NW",479,"meters",-112.548492,56.176391,TRUE
"64","791-NW",575,"meters",-112.233109,55.034576,TRUE
"65","857-NW",595,"meters",-111.759758,54.640964,TRUE
"66","633-SW",575,"meters",-112.23922,55.970794,TRUE
"67","791-SW",575,"meters",-112.23311,55.034576,TRUE
"68","236-NW",220,"meters",-112.436066,58.374332,TRUE
"69","330-NW",300,"meters",-110.962219,57.668617,TRUE
"70","3-NW",214,"meters",-111.849083,59.94268,TRUE
"71","600-NW",479,"meters",-112.548492,56.176391,TRUE
"72","791-NW",575,"meters",-112.233109,55.034576,TRUE
"73","857-NW",595,"meters",-111.759758,54.640964,TRUE
"74","991-NW",613,"meters",-111.167091,53.823879,TRUE
"75","236-NW",220,"meters",-112.436066,58.374332,TRUE
"76","3-NW",214,"meters",-111.849083,59.94268,TRUE
"77","600-NW",479,"meters",-112.548492,56.176391,TRUE
"78","791-NW",575,"meters",-112.233109,55.034576,TRUE
"79","857-NW",595,"meters",-111.759758,54.640964,TRUE
"80","991-NW",613,"meters",-111.167091,53.823879,TRUE
"81","633-SW",575,"meters",-112.23922,55.970794,TRUE
"82","791-SW",575,"meters",-112.23311,55.034576,TRUE
"83","236-NW",220,"meters",-112.436066,58.374332,TRUE
"84","330-NW",300,"meters",-110.962219,57.668617,TRUE
"85","3-NW",214,"meters",-111.849083,59.94268,TRUE
"86","600-NW",479,"meters",-112.548492,56.176391,TRUE
"87","791-NW",575,"meters",-112.233109,55.034576,TRUE
"88","857-NW",595,"meters",-111.759758,54.640964,TRUE
"89","991-NW",613,"meters",-111.167091,53.823879,TRUE
"90","236-NW",220,"meters",-112.436066,58.374332,TRUE
"91","330-NW",300,"meters",-110.962219,57.668617,TRUE
"92","3-NW",214,"meters",-111.849083,59.94268,TRUE
"93","600-NW",479,"meters",-112.548492,56.176391,TRUE
"94","791-NW",575,"meters",-112.233109,55.034576,TRUE
"95","857-NW",595,"meters",-111.759758,54.640964,TRUE
"96","991-NW",613,"meters",-111.167091,53.823879,TRUE
"97","633-SW",575,"meters",-112.23922,55.970794,TRUE
"98","791-SW",575,"meters",-112.23311,55.034576,TRUE
"99","330-NW",300,"meters",-110.962219,57.668617,TRUE
"100","3-NW",214,"meters",-111.849083,59.94268,TRUE
"101","857-NW",595,"meters",-111.759758,54.640964,TRUE
"102","991-NW",613,"meters",-111.167091,53.823879,TRUE
"103","600-NW",479,"meters",-112.548492,56.176391,TRUE
"104","236-NW",220,"meters",-112.436066,58.374332,TRUE
"105","330-NW",300,"meters",-110.962219,57.668617,TRUE
"106","3-NW",214,"meters",-111.849083,59.94268,TRUE
"107","791-NW",575,"meters",-112.233109,55.034576,TRUE
"108","857-NW",595,"meters",-111.759758,54.640964,TRUE
"109","991-NW",613,"meters",-111.167091,53.823879,TRUE
"110","633-SW",575,"meters",-112.23922,55.970794,TRUE
"111","791-SW",575,"meters",-112.23311,55.034576,TRUE
"112","236-NW",220,"meters",-112.436066,58.374332,TRUE
"113","330-NW",300,"meters",-110.962219,57.668617,TRUE
"114","3-NW",214,"meters",-111.849083,59.94268,TRUE
"115","600-NW",479,"meters",-112.548492,56.176391,TRUE
"116","857-NW",595,"meters",-111.759758,54.640964,TRUE
"117","991-NW",613,"meters",-111.167091,53.823879,TRUE
"118","236-NW",220,"meters",-112.436066,58.374332,TRUE
"119","3-NW",214,"meters",-111.849083,59.94268,TRUE
"120","600-NW",479,"meters",-112.548492,56.176391,TRUE
"121","791-NW",575,"meters",-112.233109,55.034576,TRUE
"122","857-NW",595,"meters",-111.759758,54.640964,TRUE
"123","991-NW",613,"meters",-111.167091,53.823879,TRUE
"124","633-SW",575,"meters",-112.23922,55.970794,TRUE
"125","791-SW",575,"meters",-112.23311,55.034576,TRUE
"126","236-NW",220,"meters",-112.436066,58.374332,TRUE
"127","330-NW",300,"meters",-110.962219,57.668617,TRUE
"128","600-NW",479,"meters",-112.548492,56.176391,TRUE
"129","791-NW",575,"meters",-112.233109,55.034576,TRUE
"130","857-NW",595,"meters",-111.759758,54.640964,TRUE
"131","991-NW",613,"meters",-111.167091,53.823879,TRUE
"132","236-NW",220,"meters",-112.436066,58.374332,TRUE
"133","330-NW",300,"meters",-110.962219,57.668617,TRUE
"134","3-NW",214,"meters",-111.849083,59.94268,TRUE
"135","600-NW",479,"meters",-112.548492,56.176391,TRUE
"136","791-NW",575,"meters",-112.233109,55.034576,TRUE
"137","857-NW",595,"meters",-111.759758,54.640964,TRUE
"138","991-NW",613,"meters",-111.167091,53.823879,TRUE
"139","633-SW",575,"meters",-112.23922,55.970794,TRUE
"140","791-SW",575,"meters",-112.23311,55.034576,TRUE
"141","236-NW",220,"meters",-112.436066,58.374332,TRUE
"142","330-NW",300,"meters",-110.962219,57.668617,TRUE
"143","3-NW",214,"meters",-111.849083,59.94268,TRUE
"144","791-NW",575,"meters",-112.233109,55.034576,TRUE
"145","857-NW",595,"meters",-111.759758,54.640964,TRUE
"146","991-NW",613,"meters",-111.167091,53.823879,TRUE
"147","236-NW",220,"meters",-112.436066,58.374332,TRUE
"148","330-NW",300,"meters",-110.962219,57.668617,TRUE
"149","3-NW",214,"meters",-111.849083,59.94268,TRUE
"150","600-NW",479,"meters",-112.548492,56.176391,TRUE
"151","791-NW",575,"meters",-112.233109,55.034576,TRUE
"152","991-NW",613,"meters",-111.167091,53.823879,TRUE
"153","633-SW",575,"meters",-112.23922,55.970794,TRUE
"154","791-SW",575,"meters",-112.23311,55.034576,TRUE
"155","236-NW",220,"meters",-112.436066,58.374332,TRUE
"156","330-NW",300,"meters",-110.962219,57.668617,TRUE
"157","3-NW",214,"meters",-111.849083,59.94268,TRUE
"158","600-NW",479,"meters",-112.548492,56.176391,TRUE
"159","791-NW",575,"meters",-112.233109,55.034576,TRUE
"160","857-NW",595,"meters",-111.759758,54.640964,TRUE
"161","991-NW",613,"meters",-111.167091,53.823879,TRUE
"162","330-NW",300,"meters",-110.962219,57.668617,TRUE
"163","3-NW",214,"meters",-111.849083,59.94268,TRUE
"164","600-NW",479,"meters",-112.548492,56.176391,TRUE
"165","791-NW",575,"meters",-112.233109,55.034576,TRUE
"166","857-NW",595,"meters",-111.759758,54.640964,TRUE
"167","991-NW",613,"meters",-111.167091,53.823879,TRUE
"168","633-SW",575,"meters",-112.23922,55.970794,TRUE
"169","791-SW",575,"meters",-112.23311,55.034576,TRUE
"170","236-NW",220,"meters",-112.436066,58.374332,TRUE
"171","330-NW",300,"meters",-110.962219,57.668617,TRUE
"172","3-NW",214,"meters",-111.849083,59.94268,TRUE
"173","600-NW",479,"meters",-112.548492,56.176391,TRUE
"174","791-NW",575,"meters",-112.233109,55.034576,TRUE
"175","857-NW",595,"meters",-111.759758,54.640964,TRUE
"176","991-NW",613,"meters",-111.167091,53.823879,TRUE
"177","236-NW",220,"meters",-112.436066,58.374332,TRUE
"178","330-NW",300,"meters",-110.962219,57.668617,TRUE
"179","3-NW",214,"meters",-111.849083,59.94268,TRUE
"180","600-NW",479,"meters",-112.548492,56.176391,TRUE
"181","791-NW",575,"meters",-112.233109,55.034576,TRUE
"182","857-NW",595,"meters",-111.759758,54.640964,TRUE
"183","991-NW",613,"meters",-111.167091,53.823879,TRUE
"184","633-SW",575,"meters",-112.23922,55.970794,TRUE
"185","791-SW",575,"meters",-112.23311,55.034576,TRUE
"186","236-NW",220,"meters",-112.436066,58.374332,TRUE
"187","330-NW",300,"meters",-110.962219,57.668617,TRUE
"188","3-NW",214,"meters",-111.849083,59.94268,TRUE
"189","600-NW",479,"meters",-112.548492,56.176391,TRUE
"190","791-NW",575,"meters",-112.233109,55.034576,TRUE
"191","857-NW",595,"meters",-111.759758,54.640964,TRUE
"192","991-NW",613,"meters",-111.167091,53.823879,TRUE
"193","236-NW",220,"meters",-112.436066,58.374332,TRUE
"194","330-NW",300,"meters",-110.962219,57.668617,TRUE
"195","3-NW",214,"meters",-111.849083,59.94268,TRUE
"196","600-NW",479,"meters",-112.548492,56.176391,TRUE
"197","791-NW",575,"meters",-112.233109,55.034576,TRUE
"198","857-NW",595,"meters",-111.759758,54.640964,TRUE
"199","991-NW",613,"meters",-111.167091,53.823879,TRUE
"200","633-SW",575,"meters",-112.23922,55.970794,TRUE
"201","791-SW",575,"meters",-112.23311,55.034576,TRUE
"202","236-NW",220,"meters",-112.436066,58.374332,TRUE
"203","330-NW",300,"meters",-110.962219,57.668617,TRUE
"204","3-NW",214,"meters",-111.849083,59.94268,TRUE
"205","600-NW",479,"meters",-112.548492,56.176391,TRUE
"206","791-NW",575,"meters",-112.233109,55.034576,TRUE
"207","857-NW",595,"meters",-111.759758,54.640964,TRUE
"208","991-NW",613,"meters",-111.167091,53.823879,TRUE
"209","330-NW",300,"meters",-110.962219,57.668617,TRUE
"210","600-NW",479,"meters",-112.548492,56.176391,TRUE
"211","857-NW",595,"meters",-111.759758,54.640964,TRUE
"212","633-SW",575,"meters",-112.23922,55.970794,TRUE
"213","791-SW",575,"meters",-112.23311,55.034576,TRUE
"214","236-NW",220,"meters",-112.436066,58.374332,TRUE
"215","330-NW",300,"meters",-110.962219,57.668617,TRUE
"216","3-NW",214,"meters",-111.849083,59.94268,TRUE
"217","600-NW",479,"meters",-112.548492,56.176391,TRUE
"218","791-NW",575,"meters",-112.233109,55.034576,TRUE
"219","857-NW",595,"meters",-111.759758,54.640964,TRUE
"220","991-NW",613,"meters",-111.167091,53.823879,TRUE
"221","330-NW",300,"meters",-110.962219,57.668617,TRUE
"222","3-NW",214,"meters",-111.849083,59.94268,TRUE
"223","791-NW",575,"meters",-112.233109,55.034576,TRUE
"224","633-SW",575,"meters",-112.23922,55.970794,TRUE
"225","236-NW",220,"meters",-112.436066,58.374332,TRUE
"226","330-NW",300,"meters",-110.962219,57.668617,TRUE
"227","3-NW",214,"meters",-111.849083,59.94268,TRUE
"228","791-NW",575,"meters",-112.233109,55.034576,TRUE
"229","991-NW",613,"meters",-111.167091,53.823879,TRUE
"230","236-NW",220,"meters",-112.436066,58.374332,TRUE
"231","330-NW",300,"meters",-110.962219,57.668617,TRUE
"232","600-NW",479,"meters",-112.548492,56.176391,TRUE
"233","791-NW",575,"meters",-112.233109,55.034576,TRUE
"234","991-NW",613,"meters",-111.167091,53.823879,TRUE
"235","633-SW",575,"meters",-112.23922,55.970794,TRUE
"236","791-SW",575,"meters",-112.23311,55.034576,TRUE
"237","236-NW",220,"meters",-112.436066,58.374332,TRUE
"238","330-NW",300,"meters",-110.962219,57.668617,TRUE
"239","3-NW",214,"meters",-111.849083,59.94268,TRUE
"240","600-NW",479,"meters",-112.548492,56.176391,TRUE
"241","791-NW",575,"meters",-112.233109,55.034576,TRUE
"242","857-NW",595,"meters",-111.759758,54.640964,TRUE
"243","633-SW",575,"meters",-112.23922,55.970794,TRUE
"244","791-SW",575,"meters",-112.23311,55.034576,TRUE
"245","236-NW",220,"meters",-112.436066,58.374332,TRUE
"246","330-NW",300,"meters",-110.962219,57.668617,TRUE
"247","791-NW",575,"meters",-112.233109,55.034576,TRUE
"248","857-NW",595,"meters",-111.759758,54.640964,TRUE
"249","3-NW",214,"meters",-111.849083,59.94268,TRUE
"250","600-NW",479,"meters",-112.548492,56.176391,TRUE
"251","857-NW",595,"meters",-111.759758,54.640964,TRUE
"252","633-SW",575,"meters",-112.23922,55.970794,TRUE
"253","791-SW",575,"meters",-112.23311,55.034576,TRUE
"254","236-NW",220,"meters",-112.436066,58.374332,TRUE
"255","330-NW",300,"meters",-110.962219,57.668617,TRUE
"256","3-NW",214,"meters",-111.849083,59.94268,TRUE
"257","791-NW",575,"meters",-112.233109,55.034576,TRUE
"258","857-NW",595,"meters",-111.759758,54.640964,TRUE
"259","991-NW",613,"meters",-111.167091,53.823879,TRUE
"260","330-NW",300,"meters",-110.962219,57.668617,TRUE
"261","791-NW",575,"meters",-112.233109,55.034576,TRUE
"262","857-NW",595,"meters",-111.759758,54.640964,TRUE
"263","991-NW",613,"meters",-111.167091,53.823879,TRUE
"264","633-SW",575,"meters",-112.23922,55.970794,TRUE
"265","791-SW",575,"meters",-112.23311,55.034576,TRUE
"266","236-NW",220,"meters",-112.436066,58.374332,TRUE
"267","330-NW",300,"meters",-110.962219,57.668617,TRUE
"268","3-NW",214,"meters",-111.849083,59.94268,TRUE
"269","791-NW",575,"meters",-112.233109,55.034576,TRUE
"270","857-NW",595,"meters",-111.759758,54.640964,TRUE
"271","991-NW",613,"meters",-111.167091,53.823879,TRUE
"272","236-NW",220,"meters",-112.436066,58.374332,TRUE
"273","3-NW",214,"meters",-111.849083,59.94268,TRUE
"274","791-NW",575,"meters",-112.233109,55.034576,TRUE
"275","633-SW",575,"meters",-112.23922,55.970794,TRUE
"276","791-SW",575,"meters",-112.23311,55.034576,TRUE
"277","236-NW",220,"meters",-112.436066,58.374332,TRUE
"278","600-NW",479,"meters",-112.548492,56.176391,TRUE
"279","791-NW",575,"meters",-112.233109,55.034576,TRUE
"280","857-NW",595,"meters",-111.759758,54.640964,TRUE
"281","991-NW",613,"meters",-111.167091,53.823879,TRUE
"282","236-NW",220,"meters",-112.436066,58.374332,TRUE
"283","330-NW",300,"meters",-110.962219,57.668617,TRUE
"284","3-NW",214,"meters",-111.849083,59.94268,TRUE
"285","600-NW",479,"meters",-112.548492,56.176391,TRUE
"286","791-NW",575,"meters",-112.233109,55.034576,TRUE
"287","633-SW",575,"meters",-112.23922,55.970794,TRUE
"288","791-SW",575,"meters",-112.23311,55.034576,TRUE
"289","236-NW",220,"meters",-112.436066,58.374332,TRUE
"290","3-NW",214,"meters",-111.849083,59.94268,TRUE
"291","600-NW",479,"meters",-112.548492,56.176391,TRUE
"292","791-NW",575,"meters",-112.233109,55.034576,TRUE
"293","991-NW",613,"meters",-111.167091,53.823879,TRUE
"294","236-NW",220,"meters",-112.436066,58.374332,TRUE
"295","330-NW",300,"meters",-110.962219,57.668617,TRUE
"296","600-NW",479,"meters",-112.548492,56.176391,TRUE
"297","791-NW",575,"meters",-112.233109,55.034576,TRUE
"298","991-NW",613,"meters",-111.167091,53.823879,TRUE
"299","633-SW",575,"meters",-112.23922,55.970794,TRUE
"300","791-SW",575,"meters",-112.23311,55.034576,TRUE
"301","236-NW",220,"meters",-112.436066,58.374332,TRUE
"302","3-NW",214,"meters",-111.849083,59.94268,TRUE
"303","600-NW",479,"meters",-112.548492,56.176391,TRUE
"304","857-NW",595,"meters",-111.759758,54.640964,TRUE
"305","991-NW",613,"meters",-111.167091,53.823879,TRUE
"306","236-NW",220,"meters",-112.436066,58.374332,TRUE
"307","330-NW",300,"meters",-110.962219,57.668617,TRUE
"308","600-NW",479,"meters",-112.548492,56.176391,TRUE
"309","857-NW",595,"meters",-111.759758,54.640964,TRUE
"310","236-NW",220,"meters",-112.436066,58.374332,TRUE
"311","3-NW",214,"meters",-111.849083,59.94268,TRUE
"312","600-NW",479,"meters",-112.548492,56.176391,TRUE
"313","633-SW",575,"meters",-112.23922,55.970794,TRUE
"314","791-NW",575,"meters",-112.233109,55.034576,TRUE
"315","791-SW",575,"meters",-112.23311,55.034576,TRUE
"316","857-NW",595,"meters",-111.759758,54.640964,TRUE
"317","991-NW",613,"meters",-111.167091,53.823879,TRUE
"318","236-NW",220,"meters",-112.436066,58.374332,TRUE
"319","330-NW",300,"meters",-110.962219,57.668617,TRUE
"320","3-NW",214,"meters",-111.849083,59.94268,TRUE
"321","791-NW",575,"meters",-112.233109,55.034576,TRUE
"322","236-NW",220,"meters",-112.436066,58.374332,TRUE
"323","330-NW",300,"meters",-110.962219,57.668617,TRUE
"324","791-NW",575,"meters",-112.233109,55.034576,TRUE
"325","857-NW",595,"meters",-111.759758,54.640964,TRUE
"326","991-NW",613,"meters",-111.167091,53.823879,TRUE
"327","236-NW",220,"meters",-112.436066,58.374332,TRUE
"328","3-NW",214,"meters",-111.849083,59.94268,TRUE
"329","791-NW",575,"meters",-112.233109,55.034576,TRUE
"330","991-NW",613,"meters",-111.167091,53.823879,TRUE
"331","236-NW",220,"meters",-112.436066,58.374332,TRUE
"332","330-NW",300,"meters",-110.962219,57.668617,TRUE
"333","3-NW",214,"meters",-111.849083,59.94268,TRUE
"334","633-SW",575,"meters",-112.23922,55.970794,TRUE
"335","791-NW",575,"meters",-112.233109,55.034576,TRUE
"336","791-SW",575,"meters",-112.23311,55.034576,TRUE
"337","857-NW",595,"meters",-111.759758,54.640964,TRUE
"338","991-NW",613,"meters",-111.167091,53.823879,TRUE
"339","236-NW",220,"meters",-112.436066,58.374332,TRUE
"340","330-NW",300,"meters",-110.962219,57.668617,TRUE
"341","3-NW",214,"meters",-111.849083,59.94268,TRUE
"342","600-NW",479,"meters",-112.548492,56.176391,TRUE
"343","857-NW",595,"meters",-111.759758,54.640964,TRUE
"344","991-NW",613,"meters",-111.167091,53.823879,TRUE
"345","236-NW",220,"meters",-112.436066,58.374332,TRUE
"346","600-NW",479,"meters",-112.548492,56.176391,TRUE
"347","991-NW",613,"meters",-111.167091,53.823879,TRUE
"348","236-NW",220,"meters",-112.436066,58.374332,TRUE
"349","791-NW",575,"meters",-112.233109,55.034576,TRUE
"350","857-NW",595,"meters",-111.759758,54.640964,TRUE
"351","236-NW",220,"meters",-112.436066,58.374332,TRUE
"352","330-NW",300,"meters",-110.962219,57.668617,TRUE
"353","3-NW",214,"meters",-111.849083,59.94268,TRUE
"354","600-NW",479,"meters",-112.548492,56.176391,TRUE
"355","633-SW",575,"meters",-112.23922,55.970794,TRUE
"356","791-NW",575,"meters",-112.233109,55.034576,TRUE
"357","791-SW",575,"meters",-112.23311,55.034576,TRUE
"358","991-NW",613,"meters",-111.167091,53.823879,TRUE
"359","236-NW",220,"meters",-112.436066,58.374332,TRUE
"360","3-NW",214,"meters",-111.849083,59.94268,TRUE
"361","330-NW",300,"meters",-110.962219,57.668617,TRUE
"362","3-NW",214,"meters",-111.849083,59.94268,TRUE
"363","600-NW",479,"meters",-112.548492,56.176391,TRUE
"364","857-NW",595,"meters",-111.759758,54.640964,TRUE
"365","330-NW",300,"meters",-110.962219,57.668617,TRUE
"366","3-NW",214,"meters",-111.849083,59.94268,TRUE
"367","857-NW",595,"meters",-111.759758,54.640964,TRUE
"368","236-NW",220,"meters",-112.436066,58.374332,TRUE
"369","3-NW",214,"meters",-111.849083,59.94268,TRUE
"370","633-SW",575,"meters",-112.23922,55.970794,TRUE
"371","791-SW",575,"meters",-112.23311,55.034576,TRUE
"372","857-NW",595,"meters",-111.759758,54.640964,TRUE
"373","991-NW",613,"meters",-111.167091,53.823879,TRUE
"374","236-NW",220,"meters",-112.436066,58.374332,TRUE
"375","330-NW",300,"meters",-110.962219,57.668617,TRUE
"376","3-NW",214,"meters",-111.849083,59.94268,TRUE
"377","600-NW",479,"meters",-112.548492,56.176391,TRUE
"378","791-NW",575,"meters",-112.233109,55.034576,TRUE
"379","857-NW",595,"meters",-111.759758,54.640964,TRUE
"380","236-NW",220,"meters",-112.436066,58.374332,TRUE
"381","330-NW",300,"meters",-110.962219,57.668617,TRUE
"382","3-NW",214,"meters",-111.849083,59.94268,TRUE
"383","600-NW",479,"meters",-112.548492,56.176391,TRUE
"384","791-NW",575,"meters",-112.233109,55.034576,TRUE
"385","857-NW",595,"meters",-111.759758,54.640964,TRUE
"386","991-NW",613,"meters",-111.167091,53.823879,TRUE
"387","236-NW",220,"meters",-112.436066,58.374332,TRUE
"388","600-NW",479,"meters",-112.548492,56.176391,TRUE
"389","857-NW",595,"meters",-111.759758,54.640964,TRUE
"390","991-NW",613,"meters",-111.167091,53.823879,TRUE
"391","236-NW",220,"meters",-112.436066,58.374332,TRUE
"392","330-NW",300,"meters",-110.962219,57.668617,TRUE
"393","600-NW",479,"meters",-112.548492,56.176391,TRUE
"394","633-SW",575,"meters",-112.23922,55.970794,TRUE
"395","791-SW",575,"meters",-112.23311,55.034576,TRUE
"396","857-NW",595,"meters",-111.759758,54.640964,TRUE
"397","991-NW",613,"meters",-111.167091,53.823879,TRUE
"398","236-NW",220,"meters",-112.436066,58.374332,TRUE
"399","600-NW",479,"meters",-112.548492,56.176391,TRUE
"400","791-NW",575,"meters",-112.233109,55.034576,TRUE
"401","236-NW",220,"meters",-112.436066,58.374332,TRUE
"402","330-NW",300,"meters",-110.962219,57.668617,TRUE
"403","3-NW",214,"meters",-111.849083,59.94268,TRUE
"404","600-NW",479,"meters",-112.548492,56.176391,TRUE
"405","857-NW",595,"meters",-111.759758,54.640964,TRUE
"406","991-NW",613,"meters",-111.167091,53.823879,TRUE
"407","236-NW",220,"meters",-112.436066,58.374332,TRUE
"408","600-NW",479,"meters",-112.548492,56.176391,TRUE
"409","857-NW",595,"meters",-111.759758,54.640964,TRUE
"410","330-NW",300,"meters",-110.962219,57.668617,TRUE
"411","600-NW",479,"meters",-112.548492,56.176391,TRUE
"412","633-SW",575,"meters",-112.23922,55.970794,TRUE
"413","791-NW",575,"meters",-112.233109,55.034576,TRUE
"414","791-SW",575,"meters",-112.23311,55.034576,TRUE
"415","857-NW",595,"meters",-111.759758,54.640964,TRUE
"416","991-NW",613,"meters",-111.167091,53.823879,TRUE
"417","236-NW",220,"meters",-112.436066,58.374332,TRUE
"418","330-NW",300,"meters",-110.962219,57.668617,TRUE
"419","600-NW",479,"meters",-112.548492,56.176391,TRUE
"420","791-NW",575,"meters",-112.233109,55.034576,TRUE
"421","857-NW",595,"meters",-111.759758,54.640964,TRUE
"422","991-NW",613,"meters",-111.167091,53.823879,TRUE
"423","600-NW",479,"meters",-112.548492,56.176391,TRUE
"424","633-SW",575,"meters",-112.23922,55.970794,TRUE
"425","791-NW",575,"meters",-112.233109,55.034576,TRUE
"426","791-SW",575,"meters",-112.23311,55.034576,TRUE
"427","857-NW",595,"meters",-111.759758,54.640964,TRUE
"428","236-NW",220,"meters",-112.436066,58.374332,TRUE
"429","330-NW",300,"meters",-110.962219,57.668617,TRUE
"430","3-NW",214,"meters",-111.849083,59.94268,TRUE
"431","330-NW",300,"meters",-110.962219,57.668617,TRUE
"432","3-NW",214,"meters",-111.849083,59.94268,TRUE
"433","633-SW",575,"meters",-112.23922,55.970794,TRUE
"434","791-NW",575,"meters",-112.233109,55.034576,TRUE
"435","791-SW",575,"meters",-112.23311,55.034576,TRUE
"436","991-NW",613,"meters",-111.167091,53.823879,TRUE
"437","3-NW",214,"meters",-111.849083,59.94268,TRUE
"438","330-NW",300,"meters",-110.962219,57.668617,TRUE
"439","600-NW",479,"meters",-112.548492,56.176391,TRUE
"440","633-SW",575,"meters",-112.23922,55.970794,TRUE
"441","791-SW",575,"meters",-112.23311,55.034576,TRUE
"442","857-NW",595,"meters",-111.759758,54.640964,TRUE
"443","991-NW",613,"meters",-111.167091,53.823879,TRUE
"444","236-NW",220,"meters",-112.436066,58.374332,TRUE
"445","330-NW",300,"meters",-110.962219,57.668617,TRUE
"446","600-NW",479,"meters",-112.548492,56.176391,TRUE
"447","791-NW",575,"meters",-112.233109,55.034576,TRUE
"448","857-NW",595,"meters",-111.759758,54.640964,TRUE
"449","991-NW",613,"meters",-111.167091,53.823879,TRUE
"450","236-NW",220,"meters",-112.436066,58.374332,TRUE
"451","330-NW",300,"meters",-110.962219,57.668617,TRUE
"452","3-NW",214,"meters",-111.849083,59.94268,TRUE
"453","600-NW",479,"meters",-112.548492,56.176391,TRUE
"454","633-SW",575,"meters",-112.23922,55.970794,TRUE
"455","791-NW",575,"meters",-112.233109,55.034576,TRUE
"456","791-SW",575,"meters",-112.23311,55.034576,TRUE
"457","857-NW",595,"meters",-111.759758,54.640964,TRUE
"458","991-NW",613,"meters",-111.167091,53.823879,TRUE
"459","236-NW",220,"meters",-112.436066,58.374332,TRUE
"460","330-NW",300,"meters",-110.962219,57.668617,TRUE
"461","3-NW",214,"meters",-111.849083,59.94268,TRUE
"462","791-NW",575,"meters",-112.233109,55.034576,TRUE
"463","857-NW",595,"meters",-111.759758,54.640964,TRUE
"464","330-NW",300,"meters",-110.962219,57.668617,TRUE
"465","3-NW",214,"meters",-111.849083,59.94268,TRUE
"466","600-NW",479,"meters",-112.548492,56.176391,TRUE
"467","633-SW",575,"meters",-112.23922,55.970794,TRUE
"468","791-NW",575,"meters",-112.233109,55.034576,TRUE
"469","791-SW",575,"meters",-112.23311,55.034576,TRUE
"470","857-NW",595,"meters",-111.759758,54.640964,TRUE
"471","330-NW",300,"meters",-110.962219,57.668617,TRUE
"472","991-NW",613,"meters",-111.167091,53.823879,TRUE
"473","330-NW",300,"meters",-110.962219,57.668617,TRUE
"474","3-NW",214,"meters",-111.849083,59.94268,TRUE
"475","600-NW",479,"meters",-112.548492,56.176391,TRUE
"476","791-NW",575,"meters",-112.233109,55.034576,TRUE
"477","857-NW",595,"meters",-111.759758,54.640964,TRUE
"478","991-NW",613,"meters",-111.167091,53.823879,TRUE
"479","236-NW",220,"meters",-112.436066,58.374332,TRUE
"480","330-NW",300,"meters",-110.962219,57.668617,TRUE
"481","3-NW",214,"meters",-111.849083,59.94268,TRUE
"482","600-NW",479,"meters",-112.548492,56.176391,TRUE
"483","633-SW",575,"meters",-112.23922,55.970794,TRUE
"484","791-NW",575,"meters",-112.233109,55.034576,TRUE
"485","791-SW",575,"meters",-112.23311,55.034576,TRUE
"486","991-NW",613,"meters",-111.167091,53.823879,TRUE
"487","236-NW",220,"meters",-112.436066,58.374332,TRUE
"488","330-NW",300,"meters",-110.962219,57.668617,TRUE
"489","3-NW",214,"meters",-111.849083,59.94268,TRUE
"490","791-NW",575,"meters",-112.233109,55.034576,TRUE
"491","857-NW",595,"meters",-111.759758,54.640964,TRUE
"492","991-NW",613,"meters",-111.167091,53.823879,TRUE
"493","236-NW",220,"meters",-112.436066,58.374332,TRUE
"494","330-NW",300,"meters",-110.962219,57.668617,TRUE
"495","3-NW",214,"meters",-111.849083,59.94268,TRUE
"496","600-NW",479,"meters",-112.548492,56.176391,TRUE
"497","633-SW",575,"meters",-112.23922,55.970794,TRUE
"498","791-NW",575,"meters",-112.233109,55.034576,TRUE
"499","791-SW",575,"meters",-112.23311,55.034576,TRUE
"500","857-NW",595,"meters",-111.759758,54.640964,TRUE
"501","236-NW",220,"meters",-112.436066,58.374332,TRUE
"502","330-NW",300,"meters",-110.962219,57.668617,TRUE
"503","3-NW",214,"meters",-111.849083,59.94268,TRUE
"504","600-NW",479,"meters",-112.548492,56.176391,TRUE
"505","857-NW",595,"meters",-111.759758,54.640964,TRUE
"506","991-NW",613,"meters",-111.167091,53.823879,TRUE
"507","236-NW",220,"meters",-112.436066,58.374332,TRUE
"508","330-NW",300,"meters",-110.962219,57.668617,TRUE
"509","3-NW",214,"meters",-111.849083,59.94268,TRUE
"510","600-NW",479,"meters",-112.548492,56.176391,TRUE
"511","633-SW",575,"meters",-112.23922,55.970794,TRUE
"512","791-NW",575,"meters",-112.233109,55.034576,TRUE
"513","791-SW",575,"meters",-112.23311,55.034576,TRUE
"514","991-NW",613,"meters",-111.167091,53.823879,TRUE
"515","236-NW",220,"meters",-112.436066,58.374332,TRUE
"516","330-NW",300,"meters",-110.962219,57.668617,TRUE
"517","3-NW",214,"meters",-111.849083,59.94268,TRUE
"518","600-NW",479,"meters",-112.548492,56.176391,TRUE
